ISO3,Year,NY.GDP.PCAP.PP.KD,NY.ADJ.NNTY.PC.KD,SL.GDP.PCAP.EM.KD,SL.EMP.TOTL.SP.ZS,ELEPOP,NE.EXP.GNFS.ZS,LP.LPI.OVRL.XQ,IT_NET_BBND,SH_DYN_MORT,SH_H2O_SAFE,SE.SEC.ENRR,SH_ACS_UNHC,FB_BNK_ACCSS,SI.POV.GINI,SI.POV.LMIC,SE.ENR.SECO.FM.ZS,SL.TLF.CACT.FM.ZS,EN_ATM_CO2GDP,EG_EGY_PRIM,ER_H2O_WUEYST,ER_PTD_TERR,POP,GDP_USD2015,SL.EMP.TOTL.SP,EMP_2WAP,SG_GEN_PARL_PAR,AFMR,FMEMP,MCARE
ABW,2020,28521.6888517757,23278.8227270299,73832.23111329478,57.73223084305908,7604.283054003724,120.624,2.8306314973425675,17.82615,217.04675932879294,81.95249315158972,132.9080200195313,74.26364727787345,79.71319759606885,64.8682182881395,98.859614822725,0.011071100234985365,0.7208028033167537,10.988493102516221,26.630000000000003,65.727306165964393,37.14634,107.4,2383265153.245725,0.7119303872131807,0.5340793573080311,0.32987211949698925,0.9292307692307704,0.8974586309876083,139.06389415617605
ABW,2021,35696.3093722926,23278.8227270299,84796.59590962627,57.88896978345405,7630.301790661782,133.636,2.916275413417657,17.83435,217.31643521316218,81.95249315639316,124.2355880737305,74.90124454127076,81.66905702576024,65.22482817046611,98.900645249105,0.011474399566650417,0.7353362343293857,11.00740055322882,27.310000000000002,98.07208834912569,37.14634,107.558,2958409651.414472,0.7214346804302821,0.5324810582471711,0.34213595568803934,0.9307385841250394,0.896838039401157,152.0806330331752
ABW,2022,38877.6744362842,23278.8227270299,87638.59100063998,58.17310137973628,7510.979903880055,149.023,2.90947088369679,17.70586,217.9540395397376,81.9524931611966,136.2166900634766,74.89916527180196,83.63405972147964,64.73177262191956,99.027660061228,0.010506900548934994,0.7345464629439866,11.01858227580294,27.30993184307364,102.45028586140738,37.14634,107.782,3210404562.5296926,0.7248890355457064,0.5512267987630003,0.3597080434889022,0.9322344322344335,0.8990775409331364,165.5567175256444
ABW,2023,40516.8085633136,23278.8227270299,91244.49300176096,58.11654133358378,7554.038011576854,150.707,2.9134460097316373,17.605666321406396,218.1900193567838,81.95249316600004,136.2154754891385,74.93713345209186,82.92708495681467,65.1668761145693,99.061137930697,0.0106488211841258,0.733421007726328,11.018436587664041,27.30993184307364,103.18088419051661,37.14634,107.939,3347287205.2664547,0.725921462848704,0.5482954469279341,0.36202855084248275,0.9337184554575871,0.8997579559635214,171.89279466235493
ABW,2024,37484.30664323967,23278.8227270299,87094.2341009975,58.175932316680736,7554.038011576854,145.20253272902875,2.914700752212523,17.505460048090317,217.66306126790897,81.95249317080348,136.2154754891385,74.97054629220672,82.80583830103262,64.86096738884325,99.044013172486,0.0106488211841258,0.7336546941450058,11.016993733560186,27.30993184307364,98.73566825922609,37.14634,108.066,3053490751.9521303,0.7234418702892945,0.5431703616775262,0.3746989409319359,0.9351907934585113,0.8944266031148369,170.36697560319297
AFG,2000,1617.82647494969,548.968454484921,7550.47738997998,42.875,22.553036520469835,54.248,1.21,8.5e-4,96.80000000000001,11.09333,14.47150993347168,23,9.0050123631954,71,29.715618271497974,0,0.179162548634481,11.099132589577216,28.94,0.18,0,20130.327,5334356980.587244,0.17331819165044338,0.6936054084227501,0.3757050488375293,0.8724279835390946,0.12431817865980987,14.809327444561545
AFG,2001,1454.11078195559,548.968454484921,6812.81893930108,42.832,32.335341798958176,54.248,1.21,8.5e-4,101,11.10522,14.47150993347168,24,9.0050123631954,71,30.023617765461978,0,0.17802783758073404,11.098303380195993,28.94,0.17,0,20284.307,5031596019.040686,0.17220245423673775,0.6922201766543242,0.3757050488375293,0.8724279835390946,0.12509962205200953,15.144636099690352
AFG,2002,1774.30874287341,548.968454484921,8326.90962575288,42.82,31.630475219122435,54.248,1.21,8.5e-4,105.4,12.00773,14.27477979660034,25,9.0050123631954,71,31.247504570543967,0.001685000061988795,0.17762102836523996,11.105489957344982,29.040000000000003,0.27,0,21378.117,8302001638.253587,0.17182740085839243,0.6914310533826967,0.3757050488375293,0.8724279835390946,0.12723600050814243,14.789932817956641
AFG,2003,1815.92819979586,548.968454484921,8519.65611184284,42.835,37.56645226075921,54.248,1.21,8.5e-4,109.9,12.90992,14.078049659729,26,9.0050123631954,71,31.569891123135974,0.003370000123977701,0.17785639018515698,11.105914479044035,29.05,0.3,0,22733.049,8918205512.894642,0.17207506266513106,0.6912710060150065,0.3757050488375293,0.8724279835390946,0.13037972818923915,16.273965463627405
AFG,2004,1776.91820712187,548.968454484921,8326.41974829402,42.833,31.70540172611507,54.248,1.21,8.5e-4,114.4,13.81868,19.26313972473145,27,9.0050123631954,71,32.00275931580097,0.002026199996471356,0.178743718592965,11.109003672691646,29.23,0.34,0,23560.654,9059112101.437073,0.17291406546875843,0.6920008267879288,0.3757050488375293,0.8724279835390946,0.1387335516447108,15.79860640612429
AFG,2005,1908.11478234587,548.968454484921,8912.15350759228,42.863,31.961230863059363,54.248,1.21,9e-4,118.9,14.73385,20.31196022033691,28,9.0050123631954,71,32.44433050264098,0.003179500102996835,0.180222462692201,11.103137169484652,29.03,0.35,0,24404.567,9881952166.968351,0.1743680347920631,0.693474084326647,0.3757050488375293,0.8724279835390946,0.14498376261730228,15.86432535445819
AFG,2006,1929.72389709372,548.968454484921,8973.67419225782,42.885,44.68202485406166,54.248,1.21,0.00197,123.4,15.64843,29.69135093688965,28.2,9.0050123631954,71,32.55299552019898,0.0035493999719620195,0.18242783310223099,11.10162672134776,28.94,0.38,0,25424.094,10706912294.442995,0.17647459381426445,0.695677316755819,0.3757050488375293,0.8724279835390946,0.1553733426454591,17.287902951148457
AFG,2007,2155.35306784413,548.968454484921,9947.90436160528,42.977,54.535240108666,54.248,1.21,0.00193,127.80000000000001,16.56252,29.08917045593262,28.4,9.0050123631954,71,33.02223039418996,0.0036755999922752913,0.185537054349749,11.094346524614007,28.900000000000002,0.47,0,25909.852,13522161302.55716,0.1795375218150087,0.6984745413316843,0.3757050488375293,0.8724279835390946,0.16114566808317454,17.66146118121611
AFG,2008,2191.50435559062,548.968454484921,10042.2183217768,43.002,50.636979978795154,54.248,1.5533333333333332,0.00189,132.10000000000002,17.47601,39.09003067016602,28.6,9.0050123631954,71,32.78139243108997,0.004199999868869764,0.18947301748163192,11.064280359113608,28.490000000000002,0.47,0,26482.622,12531250376.813114,0.1833278616765156,0.7020197856553997,0.38293458719402573,0.8724279835390946,0.1706538045638275,17.367502469755124
AFG,2009,2565.02208584099,548.968454484921,11636.337095925,43.119,66.44918403234591,51.776,1.8966666666666667,0.00365,136.10000000000002,18.38888,44.39717102050781,28.8,9.0050123631954,70,33.93294853117298,0.004755600094795254,0.19385252671571407,11.043990789603468,28.17,0.51,5.8218,27466.101,14580346934.35503,0.1876353073360555,0.705564237539069,0.38293458719402573,0.8724279835390946,0.18305359787964837,19.624543864527777
AFG,2010,2848.58606111495,548.968454484921,12801.0022346215,43.182,86.24283426629015,55.052,2.24,0.00532,140,19.30114,50.41368865966797,29,9.0050123631954,69,40.117211643838985,0.004925099909305564,0.198556969125258,11.033658499244472,27.810000000000002,0.54,5.8218,28284.089,14940079246.670237,0.19219297642773692,0.7093374422187982,0.3757050488375293,0.8724279835390946,0.1928192894145606,18.261820685051283
AFG,2011,2757.05258747725,548.968454484921,12273.5134558038,43.232,105.60620270584674,57.273,2.27,0.0051199999999999996,143.7,20.21288,52.19842910766602,30.4,9.0050123631954,68,35.09950113987696,0.0055044001340865956,0.20325567121045496,10.989331849247211,27.19,0.6,5.8218,29347.708,16116083224.903511,0.19672877218628904,0.7129597305788857,0.3833171946327294,0.8732510288065843,0.2122219385042845,19.854684867859767
AFG,2012,2985.31914452845,548.968454484921,13168.8128218918,43.267,116.13206974835173,61.129,2.3,0.00492,147.10000000000002,21.124,54.20639038085938,31.8,9.323675185441967,67,40.69916755117001,0.005543299913406408,0.20786415984815398,11.02326562127282,27.84,0.65,5.8218,30560.034,17744395901.21147,0.20115706139622436,0.7165448122894932,0.3833171946327294,0.874074074074074,0.22796586593092738,20.57990863969003
AFG,2013,3046.57993117128,548.968454484921,13316.9067607027,43.297,133.720380142065,57.464,2.1847865,0.00476,150.2,22.03447,54.75421905517578,33.2,9.642338007688533,67.4,42.267724630377,0.005502499938011218,0.22223663053062903,11.044178825336486,28,0.69,5.8218,31622.704,18752797165.21923,0.2150737867883845,0.7173168079125029,0.3833171946327294,0.8748971193415638,0.25204066365015554,23.525786218089483
AFG,2014,3017.94254424696,548.968454484921,13059.3295876974,43.368,132.64609130563085,52.471,2.069573,0.00458,153.10000000000002,22.9443,54.23548126220703,34.6,9.9610008299351,67.8,40.79129611494,0.005554900169372545,0.237543620287041,11.051256194253762,28.220000000000002,0.73,5.8218,32792.523,19183490619.51933,0.22991646609089622,0.7181635663361469,0.3833171946327294,0.8757201646090536,0.2819500891156541,24.796618791711357
AFG,2015,2967.692067153,548.968454484921,12873.5697247878,42.896,131.24057025226352,52.833,2.1054275000000002,0.02094,155.7,23.85359,53.28514099121094,36,11.605104804039033,68.2,41.593047428243,0.00557690024375912,0.253797737292187,11.04720047073643,28.09,0.73,5.8218,33831.764,18699573703.900463,0.24489352140444476,0.7031863904716845,0.3833171946327294,0.8765432098765432,0.31863020206546433,28.295155715146464
AFG,2016,2958.7853992308,548.968454484921,12860.513368789,42.449,142.85627008538063,46.441,2.141282,0.02541,158.2,24.76222,53.50634002685547,38.5,13.249208778142966,68.6,43.741907265857,0.005711299777030998,0.271056064334799,11.05701412930258,28.23,0.75,23.32717,34700.612,19220881815.446148,0.26077599002552987,0.6883001569340051,0.3833171946327294,0.8773662551439676,0.35645610187531274,46.28411889038466
AFG,2017,2952.99891598909,548.968454484921,12864.5667033688,42.014,147.40142848196507,47.858,2.045641,0.02576,160.5,25.67142,55.40214920043945,41,14.8933127522469,69,44.09682600896699,0.0056787002086639005,0.28936935464094504,11.053794743175143,28.17,0.77,29.19293,35688.935,19559505748.86473,0.27756330364470927,0.6735425823036736,0.3833171946327294,0.8781893004113929,0.3921097962243021,53.73407735708478
AFG,2018,2902.39211285546,548.968454484921,13030.5525461584,40.468,149.98487196445564,50.896,1.95,0.04361,162.60000000000002,26.58131,57.03929901123047,41.5,13.583439961075825,69.39999999990971,42.77784644588099,0.0057011997699737416,0.277516251961444,11.055952026967516,28.040000000000003,0.8,29.19293,36743.039,19911532902.11103,0.26333525750035114,0.7263986592277327,0.3833171946327294,0.8790123456788181,0.41424529560568213,57.142685732789936
AFG,2019,2927.2451435353,548.968454484921,13569.7731419082,38.922,140.39209141369767,45.872,1.9375,0.05211,164.8,27.49173,57.0391350712871,42,12.27356716990475,69.79999999982073,43.60900633792498,0.0057905838469053394,0.26375399867431304,11.06491482392467,28.07,0.82,29.19293,37856.121,22050308243.293182,0.24758152348004359,0.7848771533465123,0.37674674743580927,0.8798353909462435,0.4255182227364812,80.59993043041398
AFG,2020,2769.68574507111,548.968454484921,13526.9396374728,36.71,135.3810653715829,42.332,1.9249999999999998,0.06818,166.8,28.40251,57.0391350712871,41.5,10.963694378733674,70.19999999973173,43.12323053757999,0.005823125597033241,0.24678651685393305,11.065141262956232,27.900000000000002,0.79,46.40875,39068.979,21595863371.361843,0.2293587191112747,0.6810704992002291,0.3702384214853385,0.8806584362136689,0.4340820162378778,78.46182150239402
AFG,2021,2144.16657002819,548.968454484921,10611.84029172,36.022,146.04599572624403,42.3323549592699,1.9124999999999999,0.06626,168.8,29.31384,57.0391350712871,41,9.6538215875626,70.59999999964273,40.91038117669901,0.005850295077875933,0.217958625609321,11.037862957000753,27.5,0.6,46.40875,40000.412,17117124949.521772,0.20319954625829917,0.6818879602329492,0.3702384214853385,0.8814814814810943,0.4279759015172844,87.86412379253855
AFG,2022,1981.71016810561,548.968454484921,10863.2517874778,32.333,147.71889227395894,42.3323549592699,1.9,0.07857,170.7,30.0341,57.0391350712871,40.49989980923693,9.6538215875626,70.99999999955375,39.09523746949202,0.005872979189405436,0.07346386614453537,11.02761582100727,27.500040009954795,0.7543824992808625,46.40875,40578.842,16048981788.93275,0.06197418698853663,0.9936132794421647,0.3702384214853385,0.8823045267485196,0.3644633185107835,31.515292653871946
AFG,2023,1992.42439419795,548.968454484921,10830.8386166565,32.402,153.64550110378238,42.3323549592699,1.900001250246738,0.09390770529944875,172.52542873789668,30.83624407091215,57.0391350712871,39.99979959656012,9.6538215875626,71.39999999946475,39.16377045999301,0.005891918414591912,0.07339854484359198,11.01706821243661,27.500040009954795,0.7117904352018327,46.40875,41454.761,16484064635.189983,0.061992269392033506,0.9980262752112502,0.37024244966737774,0.8831275720159449,0.38376195701329574,33.545727378886546
AFG,2024,1992.4233215009108,548.968454484921,10831.266346306562,29.93671689679912,159.57163700974613,42.3323549592699,1.900001250246738,0.10721484025635067,174.27839603536273,31.597508571048603,57.0391350712871,39.499699383883325,9.654199658357403,71.79999999937576,39.10171984910301,0.005907730991169924,0.07339855284415864,11.017069267331417,27.500040009954795,0.6691983711228029,46.40875,42647.492,16100639064.309326,0.056857131841001385,0.9955166589897129,0.37024244966737774,0.8839506172833702,0.3517052689715485,34.15560371701055
AGO,2000,6002.98914011246,1565.90920738701,17119.7782884389,64.479,75.271,106.653,2.48,0.03699,25.5,0.47158210941600487,12.8563404083252,21,39.203542470932,48.1,60.471517361100005,0.008252199888229339,0.951595630756051,11.070331278467,26.67,58.27,27.01288,16194.869,40109648970.04744,0.9069300499010837,0.4455365693835376,0.18273211117681842,0.846473029045643,0.39558695277260136,8.645433892791836
AGO,2001,6049.16321222272,1565.90920738701,17231.2808762653,64.444,82.635,106.653,2.48,0.03699,31.400000000000006,0.47158210941600487,14.46280956268311,21.6,39.203542470932,49.25,59.358510996,0.007872099876403804,0.9527118195230829,11.067331278467,26.700000000000003,56.78,27.01288,16747.208,41369091947.71203,0.9079528827537281,0.44386150323343654,0.18273211117681842,0.846473029045643,0.3932878844580553,8.661196791216865
AGO,2002,6645.47776627718,1565.90920738701,18855.4966271165,64.587,86.036,106.653,2.48,0.03699,38.400000000000006,0.47158210941600487,15.61305046081543,22.2,39.203542470932,50.4,60.556318259,0.008364999890327462,0.953829454233352,11.070331278467,27.03,66.81,27.01288,17327.699,47380021007.71729,0.9095806703960089,0.44495867353977747,0.18273211117681842,0.8436606291706387,0.38546802116651224,9.783832496755386
AGO,2003,6609.21488902386,1675.15099653627,18728.7965152455,64.558,95.84,106.653,2.48,0.03699,46.099999999999994,0.47158210941600487,16.730412165323894,22.8,39.203542470932,51.55,58.4941829578,0.008259433209896083,0.9549612148470069,11.055331278467001,26.880000000000003,67.7,27.01288,17943.712,48796611610.03712,0.9106396182089509,0.4433006474558867,0.18273211117681842,0.8408731414109458,0.3851508791729412,11.140302652507557
AGO,2004,7074.02594737625,1776.35501367616,19992.0923335577,64.631,88.061,106.653,2.48,0.03699,54.70000000000002,0.47158210941600487,17.847773869832356,23.4,39.203542470932,52.7,59.2958806499,0.008153866529464704,0.9560093570209269,11.056331278467,27.21,74.23,27.01288,18600.423,54141348607.91168,0.9119306433508596,0.4433280847766864,0.18273211117681842,0.8381102362204724,0.38484046267981165,12.953675270960055
AGO,2005,7845.89015271542,1842.87249120273,22147.1734268955,64.63,101.537,106.653,2.48,0.03699,63.70000000000002,0.47158210941600487,18.96513557434082,24,39.203542470932,53.85,60.7393524731,0.008048299849033325,0.956790201561373,11.080331278467,27.8,84.82,27.01288,19291.161,62278359335.283806,0.9127299593646103,0.44244595336761705,0.17647058823529416,0.8353715898400752,0.387450489032805,15.108833495956038
AGO,2006,8435.4550466421,2082.52886896032,23751.1654866437,64.74,128.608,92.201,2.48,0.03699,73.20000000000002,1.7589660784676937,20.08249727884928,25.4,39.203542470932,55,61.5728658259,0.007942733168601945,0.9573517311222229,11.070331278467,27.790000000000003,93.84,27.01288,20015.279,69532514706.99944,0.9136704451529106,0.4435376353464495,0.17647058823529416,0.8326568841710896,0.3892963357468705,17.998910832036817
AGO,2007,9263.98070293341,1829.67336741231,26056.8248827361,64.774,134.338,108.803,2.48,0.05595,82.5,3.0416479711620923,21.19985898335775,26.8,39.203542470932,56.15,62.6260462021,0.007837166488170677,0.9576938661804181,11.067331278467,27.89,108.36,27.01288,20778.561,79273554519.67552,0.9141335143430527,0.4436586398386333,0.17647058823529416,0.8299658066521604,0.3950485652261613,22.01508884825537
AGO,2008,9916.90935059131,1520.57099825211,27916.9476547603,64.715,167.573,121.263,2.4033333333333333,0.07349,91.70000000000002,4.320686816196584,22.31722068786621,28.2,39.203542470932,57.3,63.620164442299995,0.007731599807739298,0.9577423766588999,11.061331278467,27.93,118.08,27.01288,21578.655,88124009573.93988,0.9139726189245471,0.4426780953330176,0.17647058823529416,0.8272980501392757,0.39940714664990895,27.750960945540502
AGO,2009,9629.09194801829,1784.26873335338,27178.7717290183,64.562,196.508,118.452,2.3266666666666667,0.06664,100.7,5.59312650673526,23.85004997253418,29.6,39.203542470932,56.44,60.825268863800005,0.007668399810791038,0.9575456766988689,11.049331278467001,27.67,117.16,27.01288,22414.773,88880599550.32028,0.9132506585373074,0.4404822826046255,0.5941335883947075,0.8246533127889059,0.3977255499593695,36.41337971834676
AGO,2010,9672.83922433216,1914.34935831386,27369.8288096095,64.421,206.386,103.668,2.25,0.0642,108.80000000000001,6.86068864330565,27.68209075927734,31,39.203542470932,55.58,59.026385883,0.0068532001972198,0.957349031522978,11.050331278467,27.790000000000003,124.45,27.01288,23294.825,93199497773.10452,0.9125858055716171,0.43843171585792895,0.6297262059973925,0.8220312979441546,0.4075240999563631,28.618020232109867
